,Lat/Long,MaxEirp,Lat,Long,geometry
3405,"-97.082333,32.878469",36.0,32.878469,-97.082333,POINT (-97.082333 32.878469)
3406,"-97.082395,32.882949",36.0,32.882949,-97.082395,POINT (-97.082395 32.882949)
3407,"-97.082456,32.88743",36.0,32.88743,-97.082456,POINT (-97.082456 32.88743)
3408,"-97.082517,32.891911",36.0,32.891911,-97.082517,POINT (-97.082517 32.891911)
3409,"-97.082578,32.896391",36.0,32.896391,-97.082578,POINT (-97.082578 32.896391)
3410,"-97.08264,32.900872",36.0,32.900872,-97.08264,POINT (-97.08264 32.900872)
3411,"-97.082701,32.905353",36.0,32.905353,-97.082701,POINT (-97.082701 32.905353)
3412,"-97.082762,32.909833",36.0,32.909833,-97.082762,POINT (-97.082762 32.909833)
3413,"-97.082823,32.914314",36.0,32.914314,-97.082823,POINT (-97.082823 32.914314)
3414,"-97.082885,32.918794",36.0,32.918794,-97.082885,POINT (-97.082885 32.918794)
3415,"-97.082946,32.923275",36.0,32.923275,-97.082946,POINT (-97.082946 32.923275)
3416,"-97.083007,32.927755",36.0,32.927755,-97.083007,POINT (-97.083007 32.927755)
3417,"-97.083069,32.932236",36.0,32.932236,-97.083069,POINT (-97.083069 32.932236)
3418,"-97.08313,32.936716",36.0,32.936716,-97.08313,POINT (-97.08313 32.936716)
3419,"-97.083191,32.941196",36.0,32.941196,-97.083191,POINT (-97.083191 32.941196)
3420,"-97.085131,32.690198",36.0,32.690198,-97.085131,POINT (-97.085131 32.690198)
3421,"-97.085192,32.69468",36.0,32.69468,-97.085192,POINT (-97.085192 32.69468)
3422,"-97.085253,32.699162",36.0,32.699162,-97.085253,POINT (-97.085253 32.699162)
3423,"-97.085315,32.703644",36.0,32.703644,-97.085315,POINT (-97.085315 32.703644)
3424,"-97.085376,32.708126",36.0,32.708126,-97.085376,POINT (-97.085376 32.708126)
3425,"-97.085437,32.712608",36.0,32.712608,-97.085437,POINT (-97.085437 32.712608)
3426,"-97.085498,32.71709",36.0,32.71709,-97.085498,POINT (-97.085498 32.71709)
3427,"-97.08556,32.721572",36.0,32.721572,-97.08556,POINT (-97.08556 32.721572)
3428,"-97.085621,32.726054",36.0,32.726054,-97.085621,POINT (-97.085621 32.726054)
3429,"-97.085682,32.730536",36.0,32.730536,-97.085682,POINT (-97.085682 32.730536)
3430,"-97.085743,32.735017",36.0,32.735017,-97.085743,POINT (-97.085743 32.735017)
3431,"-97.085805,32.739499",36.0,32.739499,-97.085805,POINT (-97.085805 32.739499)
3432,"-97.085866,32.743981",36.0,32.743981,-97.085866,POINT (-97.085866 32.743981)
3433,"-97.085927,32.748463",36.0,32.748463,-97.085927,POINT (-97.085927 32.748463)
3434,"-97.085989,32.752944",36.0,32.752944,-97.085989,POINT (-97.085989 32.752944)
3435,"-97.08605,32.757426",36.0,32.757426,-97.08605,POINT (-97.08605 32.757426)
3436,"-97.086111,32.761907",36.0,32.761907,-97.086111,POINT (-97.086111 32.761907)
3437,"-97.086173,32.766389",36.0,32.766389,-97.086173,POINT (-97.086173 32.766389)
3438,"-97.086234,32.770871",36.0,32.770871,-97.086234,POINT (-97.086234 32.770871)
3439,"-97.086295,32.775352",36.0,32.775352,-97.086295,POINT (-97.086295 32.775352)
3440,"-97.086357,32.779833",36.0,32.779833,-97.086357,POINT (-97.086357 32.779833)
3441,"-97.086418,32.784315",36.0,32.784315,-97.086418,POINT (-97.086418 32.784315)
3442,"-97.08648,32.788796",36.0,32.788796,-97.08648,POINT (-97.08648 32.788796)
3443,"-97.086541,32.793278",36.0,32.793278,-97.086541,POINT (-97.086541 32.793278)
3444,"-97.086602,32.797759",36.0,32.797759,-97.086602,POINT (-97.086602 32.797759)
3445,"-97.086664,32.80224",34.95993,32.80224,-97.086664,POINT (-97.086664 32.80224)
3446,"-97.086725,32.806722",36.0,32.806722,-97.086725,POINT (-97.086725 32.806722)
3447,"-97.086787,32.811203",36.0,32.811203,-97.086787,POINT (-97.086787 32.811203)
3448,"-97.086848,32.815684",36.0,32.815684,-97.086848,POINT (-97.086848 32.815684)
3449,"-97.086909,32.820165",36.0,32.820165,-97.086909,POINT (-97.086909 32.820165)
3450,"-97.086971,32.824646",36.0,32.824646,-97.086971,POINT (-97.086971 32.824646)
3451,"-97.087032,32.829127",36.0,32.829127,-97.087032,POINT (-97.087032 32.829127)
3452,"-97.087094,32.833609",36.0,32.833609,-97.087094,POINT (-97.087094 32.833609)
3453,"-97.087155,32.83809",36.0,32.83809,-97.087155,POINT (-97.087155 32.83809)
3454,"-97.087217,32.842571",36.0,32.842571,-97.087217,POINT (-97.087217 32.842571)
3455,"-97.087278,32.847052",36.0,32.847052,-97.087278,POINT (-97.087278 32.847052)
3456,"-97.08734,32.851533",36.0,32.851533,-97.08734,POINT (-97.08734 32.851533)
3457,"-97.087401,32.856013",36.0,32.856013,-97.087401,POINT (-97.087401 32.856013)
3458,"-97.087463,32.860494",36.0,32.860494,-97.087463,POINT (-97.087463 32.860494)
3459,"-97.087524,32.864975",36.0,32.864975,-97.087524,POINT (-97.087524 32.864975)
3460,"-97.087586,32.869456",36.0,32.869456,-97.087586,POINT (-97.087586 32.869456)
3461,"-97.087647,32.873937",36.0,32.873937,-97.087647,POINT (-97.087647 32.873937)
3462,"-97.087709,32.878418",36.0,32.878418,-97.087709,POINT (-97.087709 32.878418)
3463,"-97.08777,32.882898",36.0,32.882898,-97.08777,POINT (-97.08777 32.882898)
3464,"-97.087832,32.887379",36.0,32.887379,-97.087832,POINT (-97.087832 32.887379)
3465,"-97.087893,32.89186",36.0,32.89186,-97.087893,POINT (-97.087893 32.89186)
3466,"-97.087955,32.89634",36.0,32.89634,-97.087955,POINT (-97.087955 32.89634)
3467,"-97.088016,32.900821",36.0,32.900821,-97.088016,POINT (-97.088016 32.900821)
3468,"-97.088078,32.905302",36.0,32.905302,-97.088078,POINT (-97.088078 32.905302)
3469,"-97.08814,32.909782",36.0,32.909782,-97.08814,POINT (-97.08814 32.909782)
3470,"-97.088201,32.914263",36.0,32.914263,-97.088201,POINT (-97.088201 32.914263)
3471,"-97.088263,32.918743",36.0,32.918743,-97.088263,POINT (-97.088263 32.918743)
3472,"-97.088324,32.923224",36.0,32.923224,-97.088324,POINT (-97.088324 32.923224)
3473,"-97.088386,32.927704",36.0,32.927704,-97.088386,POINT (-97.088386 32.927704)
3474,"-97.088448,32.932184",36.0,32.932184,-97.088448,POINT (-97.088448 32.932184)
3475,"-97.088509,32.936665",36.0,32.936665,-97.088509,POINT (-97.088509 32.936665)
3476,"-97.088571,32.941145",36.0,32.941145,-97.088571,POINT (-97.088571 32.941145)
3477,"-97.090493,32.690147",36.0,32.690147,-97.090493,POINT (-97.090493 32.690147)
3478,"-97.090555,32.694629",36.0,32.694629,-97.090555,POINT (-97.090555 32.694629)
3479,"-97.090616,32.699111",36.0,32.699111,-97.090616,POINT (-97.090616 32.699111)
3480,"-97.090678,32.703593",36.0,32.703593,-97.090678,POINT (-97.090678 32.703593)
3481,"-97.09074,32.708075",36.0,32.708075,-97.09074,POINT (-97.09074 32.708075)
3482,"-97.090801,32.712557",36.0,32.712557,-97.090801,POINT (-97.090801 32.712557)
3483,"-97.090863,32.717039",36.0,32.717039,-97.090863,POINT (-97.090863 32.717039)
3484,"-97.090924,32.721521",36.0,32.721521,-97.090924,POINT (-97.090924 32.721521)
3485,"-97.090986,32.726003",36.0,32.726003,-97.090986,POINT (-97.090986 32.726003)
3486,"-97.091047,32.730484",36.0,32.730484,-97.091047,POINT (-97.091047 32.730484)
3487,"-97.091109,32.734966",36.0,32.734966,-97.091109,POINT (-97.091109 32.734966)
3488,"-97.091171,32.739448",36.0,32.739448,-97.091171,POINT (-97.091171 32.739448)
3489,"-97.091232,32.74393",36.0,32.74393,-97.091232,POINT (-97.091232 32.74393)
3490,"-97.091294,32.748411",36.0,32.748411,-97.091294,POINT (-97.091294 32.748411)
3491,"-97.091356,32.752893",36.0,32.752893,-97.091356,POINT (-97.091356 32.752893)
3492,"-97.091417,32.757375",36.0,32.757375,-97.091417,POINT (-97.091417 32.757375)
3493,"-97.091479,32.761856",36.0,32.761856,-97.091479,POINT (-97.091479 32.761856)
3494,"-97.09154,32.766338",36.0,32.766338,-97.09154,POINT (-97.09154 32.766338)
3495,"-97.091602,32.770819",36.0,32.770819,-97.091602,POINT (-97.091602 32.770819)
3496,"-97.091664,32.775301",36.0,32.775301,-97.091664,POINT (-97.091664 32.775301)
3497,"-97.091725,32.779782",36.0,32.779782,-97.091725,POINT (-97.091725 32.779782)
3498,"-97.091787,32.784264",36.0,32.784264,-97.091787,POINT (-97.091787 32.784264)
3499,"-97.091849,32.788745",18.143686,32.788745,-97.091849,POINT (-97.091849 32.788745)
3500,"-97.091911,32.793226",27.054542,32.793226,-97.091911,POINT (-97.091911 32.793226)
3501,"-97.091972,32.797708",36.0,32.797708,-97.091972,POINT (-97.091972 32.797708)
3502,"-97.092034,32.802189",36.0,32.802189,-97.092034,POINT (-97.092034 32.802189)
3503,"-97.092096,32.80667",36.0,32.80667,-97.092096,POINT (-97.092096 32.80667)
3504,"-97.092157,32.811151",36.0,32.811151,-97.092157,POINT (-97.092157 32.811151)
3505,"-97.092219,32.815633",36.0,32.815633,-97.092219,POINT (-97.092219 32.815633)
3506,"-97.092281,32.820114",36.0,32.820114,-97.092281,POINT (-97.092281 32.820114)
3507,"-97.092343,32.824595",36.0,32.824595,-97.092343,POINT (-97.092343 32.824595)
3508,"-97.092404,32.829076",36.0,32.829076,-97.092404,POINT (-97.092404 32.829076)
3509,"-97.092466,32.833557",36.0,32.833557,-97.092466,POINT (-97.092466 32.833557)
3510,"-97.092528,32.838038",36.0,32.838038,-97.092528,POINT (-97.092528 32.838038)
3511,"-97.09259,32.842519",36.0,32.842519,-97.09259,POINT (-97.09259 32.842519)
3512,"-97.092651,32.847",36.0,32.847,-97.092651,POINT (-97.092651 32.847)
3513,"-97.092713,32.851481",36.0,32.851481,-97.092713,POINT (-97.092713 32.851481)
3514,"-97.092775,32.855962",36.0,32.855962,-97.092775,POINT (-97.092775 32.855962)
3515,"-97.092837,32.860443",36.0,32.860443,-97.092837,POINT (-97.092837 32.860443)
3516,"-97.092899,32.864924",36.0,32.864924,-97.092899,POINT (-97.092899 32.864924)
3517,"-97.09296,32.869405",36.0,32.869405,-97.09296,POINT (-97.09296 32.869405)
3518,"-97.093022,32.873885",36.0,32.873885,-97.093022,POINT (-97.093022 32.873885)
3519,"-97.093084,32.878366",36.0,32.878366,-97.093084,POINT (-97.093084 32.878366)
3520,"-97.093146,32.882847",36.0,32.882847,-97.093146,POINT (-97.093146 32.882847)
3521,"-97.093208,32.887328",36.0,32.887328,-97.093208,POINT (-97.093208 32.887328)
3522,"-97.09327,32.891808",36.0,32.891808,-97.09327,POINT (-97.09327 32.891808)
3523,"-97.093331,32.896289",36.0,32.896289,-97.093331,POINT (-97.093331 32.896289)
3524,"-97.093393,32.90077",36.0,32.90077,-97.093393,POINT (-97.093393 32.90077)
3525,"-97.093455,32.90525",36.0,32.90525,-97.093455,POINT (-97.093455 32.90525)
3526,"-97.093517,32.909731",36.0,32.909731,-97.093517,POINT (-97.093517 32.909731)
3527,"-97.093579,32.914211",36.0,32.914211,-97.093579,POINT (-97.093579 32.914211)
3528,"-97.093641,32.918692",36.0,32.918692,-97.093641,POINT (-97.093641 32.918692)
3529,"-97.093703,32.923172",36.0,32.923172,-97.093703,POINT (-97.093703 32.923172)
3530,"-97.093765,32.927652",36.0,32.927652,-97.093765,POINT (-97.093765 32.927652)
3531,"-97.093827,32.932133",36.0,32.932133,-97.093827,POINT (-97.093827 32.932133)
3532,"-97.093888,32.936613",36.0,32.936613,-97.093888,POINT (-97.093888 32.936613)
3533,"-97.09395,32.941094",36.0,32.941094,-97.09395,POINT (-97.09395 32.941094)
3534,"-97.095856,32.690095",36.0,32.690095,-97.095856,POINT (-97.095856 32.690095)
3535,"-97.095918,32.694577",36.0,32.694577,-97.095918,POINT (-97.095918 32.694577)
3536,"-97.09598,32.699059",36.0,32.699059,-97.09598,POINT (-97.09598 32.699059)
3537,"-97.096041,32.703541",36.0,32.703541,-97.096041,POINT (-97.096041 32.703541)
3538,"-97.096103,32.708023",36.0,32.708023,-97.096103,POINT (-97.096103 32.708023)
3539,"-97.096165,32.712505",36.0,32.712505,-97.096165,POINT (-97.096165 32.712505)
3540,"-97.096227,32.716987",36.0,32.716987,-97.096227,POINT (-97.096227 32.716987)
3541,"-97.096289,32.721469",36.0,32.721469,-97.096289,POINT (-97.096289 32.721469)
3542,"-97.096351,32.725951",36.0,32.725951,-97.096351,POINT (-97.096351 32.725951)
3543,"-97.096413,32.730433",36.0,32.730433,-97.096413,POINT (-97.096413 32.730433)
3544,"-97.096475,32.734915",36.0,32.734915,-97.096475,POINT (-97.096475 32.734915)
3545,"-97.096537,32.739396",36.0,32.739396,-97.096537,POINT (-97.096537 32.739396)
3546,"-97.096598,32.743878",36.0,32.743878,-97.096598,POINT (-97.096598 32.743878)
3547,"-97.09666,32.74836",36.0,32.74836,-97.09666,POINT (-97.09666 32.74836)
3548,"-97.096722,32.752841",36.0,32.752841,-97.096722,POINT (-97.096722 32.752841)
3549,"-97.096784,32.757323",36.0,32.757323,-97.096784,POINT (-97.096784 32.757323)
3550,"-97.096846,32.761805",36.0,32.761805,-97.096846,POINT (-97.096846 32.761805)
3551,"-97.096908,32.766286",36.0,32.766286,-97.096908,POINT (-97.096908 32.766286)
3552,"-97.09697,32.770768",36.0,32.770768,-97.09697,POINT (-97.09697 32.770768)
3553,"-97.097032,32.775249",36.0,32.775249,-97.097032,POINT (-97.097032 32.775249)
3554,"-97.097094,32.779731",36.0,32.779731,-97.097094,POINT (-97.097094 32.779731)
3555,"-97.097156,32.784212",36.0,32.784212,-97.097156,POINT (-97.097156 32.784212)
3556,"-97.097218,32.788693",36.0,32.788693,-97.097218,POINT (-97.097218 32.788693)
3557,"-97.09728,32.793175",36.0,32.793175,-97.09728,POINT (-97.09728 32.793175)
3558,"-97.097342,32.797656",36.0,32.797656,-97.097342,POINT (-97.097342 32.797656)
3559,"-97.097404,32.802137",36.0,32.802137,-97.097404,POINT (-97.097404 32.802137)
3560,"-97.097466,32.806619",36.0,32.806619,-97.097466,POINT (-97.097466 32.806619)
3561,"-97.097528,32.8111",36.0,32.8111,-97.097528,POINT (-97.097528 32.8111)
3562,"-97.09759,32.815581",36.0,32.815581,-97.09759,POINT (-97.09759 32.815581)
3563,"-97.097652,32.820062",36.0,32.820062,-97.097652,POINT (-97.097652 32.820062)
3564,"-97.097714,32.824543",36.0,32.824543,-97.097714,POINT (-97.097714 32.824543)
3565,"-97.097776,32.829024",36.0,32.829024,-97.097776,POINT (-97.097776 32.829024)
3566,"-97.097838,32.833505",36.0,32.833505,-97.097838,POINT (-97.097838 32.833505)
3567,"-97.0979,32.837987",36.0,32.837987,-97.0979,POINT (-97.0979 32.837987)
3568,"-97.097962,32.842468",36.0,32.842468,-97.097962,POINT (-97.097962 32.842468)
3569,"-97.098025,32.846949",36.0,32.846949,-97.098025,POINT (-97.098025 32.846949)
3570,"-97.098087,32.851429",36.0,32.851429,-97.098087,POINT (-97.098087 32.851429)
3571,"-97.098149,32.85591",36.0,32.85591,-97.098149,POINT (-97.098149 32.85591)
3572,"-97.098211,32.860391",36.0,32.860391,-97.098211,POINT (-97.098211 32.860391)
3573,"-97.098273,32.864872",36.0,32.864872,-97.098273,POINT (-97.098273 32.864872)
3574,"-97.098335,32.869353",36.0,32.869353,-97.098335,POINT (-97.098335 32.869353)
3575,"-97.098397,32.873834",36.0,32.873834,-97.098397,POINT (-97.098397 32.873834)
3576,"-97.098459,32.878314",36.0,32.878314,-97.098459,POINT (-97.098459 32.878314)
3577,"-97.098521,32.882795",36.0,32.882795,-97.098521,POINT (-97.098521 32.882795)
3578,"-97.098584,32.887276",36.0,32.887276,-97.098584,POINT (-97.098584 32.887276)
3579,"-97.098646,32.891757",36.0,32.891757,-97.098646,POINT (-97.098646 32.891757)
3580,"-97.098708,32.896237",36.0,32.896237,-97.098708,POINT (-97.098708 32.896237)
3581,"-97.09877,32.900718",36.0,32.900718,-97.09877,POINT (-97.09877 32.900718)
3582,"-97.098832,32.905198",36.0,32.905198,-97.098832,POINT (-97.098832 32.905198)
3583,"-97.098894,32.909679",36.0,32.909679,-97.098894,POINT (-97.098894 32.909679)
3584,"-97.098957,32.914159",36.0,32.914159,-97.098957,POINT (-97.098957 32.914159)
3585,"-97.099019,32.91864",36.0,32.91864,-97.099019,POINT (-97.099019 32.91864)
3586,"-97.099081,32.92312",36.0,32.92312,-97.099081,POINT (-97.099081 32.92312)
3587,"-97.099143,32.927601",36.0,32.927601,-97.099143,POINT (-97.099143 32.927601)
3588,"-97.099205,32.932081",36.0,32.932081,-97.099205,POINT (-97.099205 32.932081)
3589,"-97.099268,32.936562",36.0,32.936562,-97.099268,POINT (-97.099268 32.936562)
3590,"-97.09933,32.941042",36.0,32.941042,-97.09933,POINT (-97.09933 32.941042)
3591,"-97.101218,32.690044",36.0,32.690044,-97.101218,POINT (-97.101218 32.690044)
3592,"-97.101281,32.694526",36.0,32.694526,-97.101281,POINT (-97.101281 32.694526)
3593,"-97.101343,32.699008",36.0,32.699008,-97.101343,POINT (-97.101343 32.699008)
3594,"-97.101405,32.70349",36.0,32.70349,-97.101405,POINT (-97.101405 32.70349)
3595,"-97.101467,32.707972",36.0,32.707972,-97.101467,POINT (-97.101467 32.707972)
3596,"-97.101529,32.712454",36.0,32.712454,-97.101529,POINT (-97.101529 32.712454)
3597,"-97.101591,32.716935",36.0,32.716935,-97.101591,POINT (-97.101591 32.716935)
3598,"-97.101654,32.721417",36.0,32.721417,-97.101654,POINT (-97.101654 32.721417)
3599,"-97.101716,32.725899",36.0,32.725899,-97.101716,POINT (-97.101716 32.725899)
3600,"-97.101778,32.730381",36.0,32.730381,-97.101778,POINT (-97.101778 32.730381)
3601,"-97.10184,32.734863",36.0,32.734863,-97.10184,POINT (-97.10184 32.734863)
3602,"-97.101902,32.739344",36.0,32.739344,-97.101902,POINT (-97.101902 32.739344)
3603,"-97.101965,32.743826",36.0,32.743826,-97.101965,POINT (-97.101965 32.743826)
3604,"-97.102027,32.748308",36.0,32.748308,-97.102027,POINT (-97.102027 32.748308)
3605,"-97.102089,32.752789",36.0,32.752789,-97.102089,POINT (-97.102089 32.752789)
3606,"-97.102151,32.757271",36.0,32.757271,-97.102151,POINT (-97.102151 32.757271)
3607,"-97.102214,32.761753",36.0,32.761753,-97.102214,POINT (-97.102214 32.761753)
3608,"-97.102276,32.766234",36.0,32.766234,-97.102276,POINT (-97.102276 32.766234)
3609,"-97.102338,32.770716",36.0,32.770716,-97.102338,POINT (-97.102338 32.770716)
3610,"-97.1024,32.775197",36.0,32.775197,-97.1024,POINT (-97.1024 32.775197)
3611,"-97.102463,32.779679",36.0,32.779679,-97.102463,POINT (-97.102463 32.779679)
3612,"-97.102525,32.78416",36.0,32.78416,-97.102525,POINT (-97.102525 32.78416)
3613,"-97.102587,32.788641",36.0,32.788641,-97.102587,POINT (-97.102587 32.788641)
3614,"-97.10265,32.793123",30.502763,32.793123,-97.10265,POINT (-97.10265 32.793123)
3615,"-97.102712,32.797604",33.198843,32.797604,-97.102712,POINT (-97.102712 32.797604)
3616,"-97.102774,32.802085",33.958977,32.802085,-97.102774,POINT (-97.102774 32.802085)
3617,"-97.102837,32.806567",36.0,32.806567,-97.102837,POINT (-97.102837 32.806567)
3618,"-97.102899,32.811048",36.0,32.811048,-97.102899,POINT (-97.102899 32.811048)
3619,"-97.102961,32.815529",36.0,32.815529,-97.102961,POINT (-97.102961 32.815529)
3620,"-97.103024,32.82001",36.0,32.82001,-97.103024,POINT (-97.103024 32.82001)
3621,"-97.103086,32.824491",36.0,32.824491,-97.103086,POINT (-97.103086 32.824491)
3622,"-97.103148,32.828973",36.0,32.828973,-97.103148,POINT (-97.103148 32.828973)
3623,"-97.103211,32.833454",36.0,32.833454,-97.103211,POINT (-97.103211 32.833454)
3624,"-97.103273,32.837935",36.0,32.837935,-97.103273,POINT (-97.103273 32.837935)
3625,"-97.103335,32.842416",36.0,32.842416,-97.103335,POINT (-97.103335 32.842416)
3626,"-97.103398,32.846897",36.0,32.846897,-97.103398,POINT (-97.103398 32.846897)
3627,"-97.10346,32.851378",36.0,32.851378,-97.10346,POINT (-97.10346 32.851378)
3628,"-97.103523,32.855858",36.0,32.855858,-97.103523,POINT (-97.103523 32.855858)
3629,"-97.103585,32.860339",36.0,32.860339,-97.103585,POINT (-97.103585 32.860339)
3630,"-97.103647,32.86482",36.0,32.86482,-97.103647,POINT (-97.103647 32.86482)
3631,"-97.10371,32.869301",36.0,32.869301,-97.10371,POINT (-97.10371 32.869301)
3632,"-97.103772,32.873782",36.0,32.873782,-97.103772,POINT (-97.103772 32.873782)
3633,"-97.103835,32.878263",36.0,32.878263,-97.103835,POINT (-97.103835 32.878263)
3634,"-97.103897,32.882743",36.0,32.882743,-97.103897,POINT (-97.103897 32.882743)
3635,"-97.10396,32.887224",36.0,32.887224,-97.10396,POINT (-97.10396 32.887224)
3636,"-97.104022,32.891705",36.0,32.891705,-97.104022,POINT (-97.104022 32.891705)
3637,"-97.104084,32.896185",36.0,32.896185,-97.104084,POINT (-97.104084 32.896185)
3638,"-97.104147,32.900666",36.0,32.900666,-97.104147,POINT (-97.104147 32.900666)
3639,"-97.104209,32.905146",36.0,32.905146,-97.104209,POINT (-97.104209 32.905146)
3640,"-97.104272,32.909627",36.0,32.909627,-97.104272,POINT (-97.104272 32.909627)
3641,"-97.104334,32.914108",36.0,32.914108,-97.104334,POINT (-97.104334 32.914108)
3642,"-97.104397,32.918588",36.0,32.918588,-97.104397,POINT (-97.104397 32.918588)
3643,"-97.104459,32.923068",36.0,32.923068,-97.104459,POINT (-97.104459 32.923068)
3644,"-97.104522,32.927549",36.0,32.927549,-97.104522,POINT (-97.104522 32.927549)
3645,"-97.104584,32.932029",36.0,32.932029,-97.104584,POINT (-97.104584 32.932029)
3646,"-97.104647,32.93651",36.0,32.93651,-97.104647,POINT (-97.104647 32.93651)
3647,"-97.104709,32.94099",36.0,32.94099,-97.104709,POINT (-97.104709 32.94099)
3648,"-97.106581,32.689992",36.0,32.689992,-97.106581,POINT (-97.106581 32.689992)
3649,"-97.106643,32.694474",36.0,32.694474,-97.106643,POINT (-97.106643 32.694474)
3650,"-97.106706,32.698956",36.0,32.698956,-97.106706,POINT (-97.106706 32.698956)
3651,"-97.106768,32.703438",36.0,32.703438,-97.106768,POINT (-97.106768 32.703438)
3652,"-97.106831,32.70792",36.0,32.70792,-97.106831,POINT (-97.106831 32.70792)
3653,"-97.106893,32.712401",36.0,32.712401,-97.106893,POINT (-97.106893 32.712401)
3654,"-97.106956,32.716883",36.0,32.716883,-97.106956,POINT (-97.106956 32.716883)
3655,"-97.107018,32.721365",36.0,32.721365,-97.107018,POINT (-97.107018 32.721365)
3656,"-97.107081,32.725847",36.0,32.725847,-97.107081,POINT (-97.107081 32.725847)
3657,"-97.107143,32.730329",36.0,32.730329,-97.107143,POINT (-97.107143 32.730329)
3658,"-97.107206,32.734811",36.0,32.734811,-97.107206,POINT (-97.107206 32.734811)
3659,"-97.107268,32.739292",36.0,32.739292,-97.107268,POINT (-97.107268 32.739292)
3660,"-97.107331,32.743774",36.0,32.743774,-97.107331,POINT (-97.107331 32.743774)
3661,"-97.107393,32.748256",36.0,32.748256,-97.107393,POINT (-97.107393 32.748256)
3662,"-97.107456,32.752737",36.0,32.752737,-97.107456,POINT (-97.107456 32.752737)
3663,"-97.107518,32.757219",36.0,32.757219,-97.107518,POINT (-97.107518 32.757219)
3664,"-97.107581,32.761701",36.0,32.761701,-97.107581,POINT (-97.107581 32.761701)
3665,"-97.107644,32.766182",36.0,32.766182,-97.107644,POINT (-97.107644 32.766182)
3666,"-97.107706,32.770664",36.0,32.770664,-97.107706,POINT (-97.107706 32.770664)
3667,"-97.107769,32.775145",36.0,32.775145,-97.107769,POINT (-97.107769 32.775145)
3668,"-97.107831,32.779627",36.0,32.779627,-97.107831,POINT (-97.107831 32.779627)
3669,"-97.107894,32.784108",36.0,32.784108,-97.107894,POINT (-97.107894 32.784108)
3670,"-97.107956,32.788589",36.0,32.788589,-97.107956,POINT (-97.107956 32.788589)
3671,"-97.108019,32.793071",36.0,32.793071,-97.108019,POINT (-97.108019 32.793071)
3672,"-97.108082,32.797552",36.0,32.797552,-97.108082,POINT (-97.108082 32.797552)
3673,"-97.108144,32.802033",36.0,32.802033,-97.108144,POINT (-97.108144 32.802033)
3674,"-97.108207,32.806515",36.0,32.806515,-97.108207,POINT (-97.108207 32.806515)
3675,"-97.10827,32.810996",36.0,32.810996,-97.10827,POINT (-97.10827 32.810996)
3676,"-97.108332,32.815477",36.0,32.815477,-97.108332,POINT (-97.108332 32.815477)
3677,"-97.108395,32.819958",36.0,32.819958,-97.108395,POINT (-97.108395 32.819958)
3678,"-97.108458,32.824439",36.0,32.824439,-97.108458,POINT (-97.108458 32.824439)
3679,"-97.10852,32.82892",36.0,32.82892,-97.10852,POINT (-97.10852 32.82892)
3680,"-97.108583,32.833401",36.0,32.833401,-97.108583,POINT (-97.108583 32.833401)
3681,"-97.108646,32.837882",36.0,32.837882,-97.108646,POINT (-97.108646 32.837882)
3682,"-97.108708,32.842363",36.0,32.842363,-97.108708,POINT (-97.108708 32.842363)
3683,"-97.108771,32.846844",36.0,32.846844,-97.108771,POINT (-97.108771 32.846844)
3684,"-97.108834,32.851325",36.0,32.851325,-97.108834,POINT (-97.108834 32.851325)
3685,"-97.108896,32.855806",36.0,32.855806,-97.108896,POINT (-97.108896 32.855806)
3686,"-97.108959,32.860287",36.0,32.860287,-97.108959,POINT (-97.108959 32.860287)
3687,"-97.109022,32.864768",36.0,32.864768,-97.109022,POINT (-97.109022 32.864768)
3688,"-97.109084,32.869249",36.0,32.869249,-97.109084,POINT (-97.109084 32.869249)
3689,"-97.109147,32.87373",36.0,32.87373,-97.109147,POINT (-97.109147 32.87373)
3690,"-97.10921,32.87821",36.0,32.87821,-97.10921,POINT (-97.10921 32.87821)
3691,"-97.109273,32.882691",36.0,32.882691,-97.109273,POINT (-97.109273 32.882691)
3692,"-97.109335,32.887172",36.0,32.887172,-97.109335,POINT (-97.109335 32.887172)
3693,"-97.109398,32.891652",36.0,32.891652,-97.109398,POINT (-97.109398 32.891652)
3694,"-97.109461,32.896133",36.0,32.896133,-97.109461,POINT (-97.109461 32.896133)
3695,"-97.109524,32.900614",36.0,32.900614,-97.109524,POINT (-97.109524 32.900614)
3696,"-97.109587,32.905094",36.0,32.905094,-97.109587,POINT (-97.109587 32.905094)
3697,"-97.109649,32.909575",36.0,32.909575,-97.109649,POINT (-97.109649 32.909575)
3698,"-97.109712,32.914055",36.0,32.914055,-97.109712,POINT (-97.109712 32.914055)
3699,"-97.109775,32.918536",36.0,32.918536,-97.109775,POINT (-97.109775 32.918536)
3700,"-97.109838,32.923016",36.0,32.923016,-97.109838,POINT (-97.109838 32.923016)
3701,"-97.109901,32.927497",36.0,32.927497,-97.109901,POINT (-97.109901 32.927497)
3702,"-97.109963,32.931977",36.0,32.931977,-97.109963,POINT (-97.109963 32.931977)
3703,"-97.110026,32.936457",36.0,32.936457,-97.110026,POINT (-97.110026 32.936457)
3704,"-97.110089,32.940938",36.0,32.940938,-97.110089,POINT (-97.110089 32.940938)
3705,"-97.111944,32.689939",36.0,32.689939,-97.111944,POINT (-97.111944 32.689939)
3706,"-97.112006,32.694421",36.0,32.694421,-97.112006,POINT (-97.112006 32.694421)
3707,"-97.112069,32.698903",36.0,32.698903,-97.112069,POINT (-97.112069 32.698903)
