,Lat/Long,MaxEirp,Lat,Long,geometry
3737,"-97.113955,32.833349",36.0,32.833349,-97.113955,POINT (729753.965774068 2130229.082192828)
3738,"-97.114018,32.83783",36.0,32.83783,-97.114018,POINT (729741.513089293 2130725.8511331477)
3739,"-97.114081,32.842311",36.0,32.842311,-97.114081,POINT (729729.0609975832 2131222.620296993)
3740,"-97.114144,32.846792",36.0,32.846792,-97.114144,POINT (729716.6094988978 2131719.3896873975)
3741,"-97.114207,32.851273",36.0,32.851273,-97.114207,POINT (729704.1585931993 2132216.1593074133)
3742,"-97.11427,32.855754",36.0,32.855754,-97.11427,POINT (729691.7082804458 2132712.929160076)
3743,"-97.114333,32.860235",36.0,32.860235,-97.114333,POINT (729679.2585605996 2133209.699248432)
3744,"-97.114396,32.864716",36.0,32.864716,-97.114396,POINT (729666.8094336188 2133706.4695755225)
3745,"-97.114459,32.869196",36.0,32.869196,-97.114459,POINT (729654.3623619181 2134203.12926547)
3746,"-97.114522,32.873677",36.0,32.873677,-97.114522,POINT (729641.9144204867 2134699.900079108)
3747,"-97.114585,32.878158",36.0,32.878158,-97.114585,POINT (729629.4670718014 2135196.6711406074)
3748,"-97.114648,32.882639",36.0,32.882639,-97.114648,POINT (729617.020315824 2135693.4424530133)
3749,"-97.114711,32.887119",36.0,32.887119,-97.114711,POINT (729604.5756147044 2136190.103140234)
3750,"-97.114774,32.8916",36.0,32.8916,-97.114774,POINT (729592.1300439587 2136686.8749635294)
3751,"-97.114837,32.896081",36.0,32.896081,-97.114837,POINT (729579.6850658015 2137183.6470468636)
3752,"-97.114901,32.900561",36.0,32.900561,-97.114901,POINT (729567.1486040024 2137680.3072806327)
3753,"-97.114964,32.905042",36.0,32.905042,-97.114964,POINT (729554.7048155664 2138177.079893236)
3754,"-97.115027,32.909522",36.0,32.909522,-97.115027,POINT (729542.2630814591 2138673.7418955774)
3755,"-97.11509,32.914003",36.0,32.914003,-97.11509,POINT (729529.8204778557 2139170.5150495055)
3756,"-97.115153,32.918483",36.0,32.918483,-97.115153,POINT (729517.3799283701 2139667.177599146)
3757,"-97.115216,32.922964",36.0,32.922964,-97.115216,POINT (729504.9385094432 2140163.9513065713)
3758,"-97.115279,32.927444",36.0,32.927444,-97.115279,POINT (729492.4991444233 2140660.6144156754)
3759,"-97.115342,32.931925",36.0,32.931925,-97.115342,POINT (729480.0589100115 2141157.3886887785)
3760,"-97.115405,32.936405",36.0,32.936405,-97.115405,POINT (729467.6207292975 2141654.052369529)
3761,"-97.115469,32.940885",36.0,32.940885,-97.115469,POINT (729455.0896450153 2142150.715108357)
3762,"-97.117306,32.689887",36.0,32.689887,-97.117306,POINT (729649.6548462389 2114318.178104231)
3763,"-97.117369,32.694369",36.0,32.694369,-97.117369,POINT (729637.2070770711 2114815.053009371)
3764,"-97.117432,32.698851",36.0,32.698851,-97.117432,POINT (729624.7599023816 2115311.928040733)
3765,"-97.117495,32.703333",36.0,32.703333,-97.117495,POINT (729612.3133221318 2115808.8032013597)
3766,"-97.117558,32.707815",36.0,32.707815,-97.117558,POINT (729599.8673362831 2116305.678494293)
3767,"-97.117621,32.712297",36.0,32.712297,-97.117621,POINT (729587.4219447945 2116802.55392257)
3768,"-97.117685,32.716778",36.0,32.716778,-97.117685,POINT (729574.8848744698 2117299.317378231)
3769,"-97.117748,32.72126",36.0,32.72126,-97.117748,POINT (729562.4406762447 2117796.1930864034)
3770,"-97.117811,32.725742",36.0,32.725742,-97.117811,POINT (729549.9970722602 2118293.068939038)
3771,"-97.117874,32.730224",12.39339525,32.730224,-97.117874,POINT (729537.5540624781 2118789.9449391807)
3772,"-97.117937,32.734706",36.0,32.734706,-97.117937,POINT (729525.1116468573 2119286.8210898656)
3773,"-97.118,32.739187",32.0655435,32.739187,-97.118,POINT (729512.6712840565 2119783.5865163906)
3774,"-97.118063,32.743669",36.0,32.743669,-97.118063,POINT (729500.2300565719 2120280.4629772524)
3775,"-97.118126,32.748151",36.0,32.748151,-97.118126,POINT (729487.7894231292 2120777.339597782)
3776,"-97.118189,32.752632",36.0,32.752632,-97.118189,POINT (729475.3508421904 2121274.10550317)
3777,"-97.118253,32.757114",36.0,32.757114,-97.118253,POINT (729462.8177070271 2121770.9812197746)
3778,"-97.118316,32.761596",36.0,32.761596,-97.118316,POINT (729450.3788601372 2122267.8583376333)
3779,"-97.118379,32.766077",36.0,32.766077,-97.118379,POINT (729437.9420654305 2122764.624749366)
3780,"-97.118442,32.770559",36.0,32.770559,-97.118442,POINT (729425.5044062012 2123261.5022138916)
3781,"-97.118505,32.77504",36.0,32.77504,-97.118505,POINT (729413.0687989438 2123758.2689782986)
3782,"-97.118568,32.779522",36.0,32.779522,-97.118568,POINT (729400.6323272164 2124255.146801657)
3783,"-97.118632,32.784003",27.96303925,32.784003,-97.118632,POINT (729388.1042460038 2124751.912699264)
3784,"-97.118695,32.788484",32.09263525,32.788484,-97.118695,POINT (729375.6704243195 2125248.6800155863)
3785,"-97.118758,32.792966",36.0,32.792966,-97.118758,POINT (729363.2357382439 2125745.558400099)
3786,"-97.118821,32.797447",36.0,32.797447,-97.118821,POINT (729350.803103612 2126242.326099502)
3787,"-97.118885,32.801928",36.0,32.801928,-97.118885,POINT (729338.277420083 2126739.0927638267)
3788,"-97.118948,32.80641",36.0,32.80641,-97.118948,POINT (729325.8445193024 2127235.9717368744)
3789,"-97.119011,32.810891",26.98314375,32.810891,-97.119011,POINT (729313.4136696475 2127732.7400338086)
3790,"-97.119074,32.815372",36.0,32.815372,-97.119074,POINT (729300.9834133063 2128229.508535948)
3791,"-97.119138,32.819853",36.0,32.819853,-97.119138,POINT (729288.4601268275 2128726.2760156495)
3792,"-97.119201,32.824334",36.0,32.824334,-97.119201,POINT (729276.0310617258 2129223.0449374435)
3793,"-97.119264,32.828815",36.0,32.828815,-97.119264,POINT (729263.6025898213 2129719.8140735673)
3794,"-97.119327,32.833296",36.0,32.833296,-97.119327,POINT (729251.1747110733 2130216.5834270623)
3795,"-97.119391,32.837777",36.0,32.837777,-97.119391,POINT (729238.6538209427 2130713.351770761)
3796,"-97.119454,32.842258",36.0,32.842258,-97.119454,POINT (729226.227133116 2131210.121568247)
3797,"-97.119517,32.846739",36.0,32.846739,-97.119517,POINT (729213.8010383281 2131706.891592227)
3798,"-97.11958,32.85122",36.0,32.85122,-97.11958,POINT (729201.3755365382 2132203.661845751)
3799,"-97.119644,32.855701",36.0,32.855701,-97.119644,POINT (729188.8570421224 2132700.431102117)
3800,"-97.119707,32.860182",36.0,32.860182,-97.119707,POINT (729176.4327309373 2133197.2018239703)
3801,"-97.11977,32.864663",36.0,32.864663,-97.11977,POINT (729164.0090126313 2133693.972784487)
3802,"-97.119834,32.869144",36.0,32.869144,-97.119834,POINT (729151.4923157693 2134190.7427573325)
3803,"-97.119897,32.873625",36.0,32.873625,-97.119897,POINT (729139.0697878319 2134687.5142044374)
3804,"-97.11996,32.878105",36.0,32.878105,-97.11996,POINT (729126.6493093023 2135184.175020239)
3805,"-97.120024,32.882586",36.0,32.882586,-97.120024,POINT (729114.1344095689 2135680.945736899)
3806,"-97.120087,32.887067",36.0,32.887067,-97.120087,POINT (729101.7136644586 2136177.7179365894)
3807,"-97.120151,32.891547",36.0,32.891547,-97.120151,POINT (729089.2014206814 2136674.3782851505)
3808,"-97.120214,32.896028",36.0,32.896028,-97.120214,POINT (729076.7818654785 2137171.151001802)
3809,"-97.120277,32.900509",36.0,32.900509,-97.120277,POINT (729064.3629028385 2137667.9239814687)
3810,"-97.120341,32.904989",36.0,32.904989,-97.120341,POINT (729051.8524554009 2138164.585119324)
3811,"-97.120404,32.90947",36.0,32.90947,-97.120404,POINT (729039.4346824309 2138661.3586342125)
3812,"-97.120468,32.91395",36.0,32.91395,-97.120468,POINT (729026.9254339073 2139158.020313497)
3813,"-97.120531,32.918431",36.0,32.918431,-97.120531,POINT (729014.5088504496 2139654.794375786)
3814,"-97.120594,32.922911",36.0,32.922911,-97.120594,POINT (729002.0943153427 2140151.4578366308)
3815,"-97.120658,32.927391",36.0,32.927391,-97.120658,POINT (728989.5868624983 2140648.1203507935)
3816,"-97.120721,32.931872",36.0,32.931872,-97.120721,POINT (728977.1720606154 2141144.8952569193)
3817,"-97.120785,32.936352",36.0,32.936352,-97.120785,POINT (728964.6658062924 2141641.5583429476)
3818,"-97.120848,32.940833",36.0,32.940833,-97.120848,POINT (728952.2521935268 2142138.333826917)
3819,"-97.122669,32.689834",36.0,32.689834,-97.122669,POINT (729146.8938263333 2114305.695815574)
3820,"-97.122732,32.694316",36.0,32.694316,-97.122732,POINT (729134.471419145 2114802.57135414)
3821,"-97.122795,32.698798",36.0,32.698798,-97.122795,POINT (729122.0496064431 2115299.4470188622)
3822,"-97.122859,32.70328",36.0,32.70328,-97.122859,POINT (729109.5346416937 2115796.3215837977)
3823,"-97.122922,32.707762",36.0,32.707762,-97.122922,POINT (729097.1140225756 2116293.197510074)
3824,"-97.122985,32.712244",36.0,32.712244,-97.122985,POINT (729084.6939978248 2116790.073571631)
3825,"-97.123049,32.716726",36.0,32.716726,-97.123049,POINT (729072.1808350979 2117286.9485428734)
3826,"-97.123112,32.721207",36.0,32.721207,-97.123112,POINT (729059.7634569934 2117783.7140065315)
3827,"-97.123176,32.725689",36.0,32.725689,-97.123176,POINT (729047.2514969255 2118280.589263854)
3828,"-97.123239,32.730171",36.0,32.730171,-97.123239,POINT (729034.833858642 2118777.465897125)
3829,"-97.123302,32.734653",36.0,32.734653,-97.123302,POINT (729022.416814528 2119274.3426808766)
3830,"-97.123366,32.739135",36.0,32.739135,-97.123366,POINT (729009.9066558862 2119771.218390107)
3831,"-97.123429,32.743616",36.0,32.743616,-97.123429,POINT (728997.4922576911 2120267.984606203)
3832,"-97.123493,32.748098",36.0,32.748098,-97.123493,POINT (728984.9833013136 2120764.8606319157)
3833,"-97.123556,32.75258",36.0,32.75258,-97.123556,POINT (728972.568642875 2121261.73804819)
3834,"-97.12362,32.757061",36.0,32.757061,-97.12362,POINT (728960.0623414367 2121758.503524627)
3835,"-97.123683,32.761543",36.0,32.761543,-97.123683,POINT (728947.6488755655 2122255.381275388)
3836,"-97.123747,32.766024",36.0,32.766024,-97.123747,POINT (728935.1437759419 2122752.1470925617)
3837,"-97.12381,32.770506",36.0,32.770506,-97.12381,POINT (728922.7315024785 2123249.025189974)
3838,"-97.123874,32.774987",36.0,32.774987,-97.123874,POINT (728910.2276045103 2123745.7913600425)
3839,"-97.123937,32.779469",36.0,32.779469,-97.123937,POINT (728897.8165232989 2124242.6698162747)
3840,"-97.124001,32.78395",24.549732249999998,32.78395,-97.124001,POINT (728885.3138268266 2124739.4363514)
3841,"-97.124064,32.788431",33.8935065,32.788431,-97.124064,POINT (728872.9053900115 2125236.204300389)
3842,"-97.124128,32.792913",36.0,32.792913,-97.124128,POINT (728860.4024425761 2125733.082090966)
3843,"-97.124191,32.797394",36.0,32.797394,-97.124191,POINT (728847.9951975626 2126229.850423023)
3844,"-97.124255,32.801875",34.214971500000004,32.801875,-97.124255,POINT (728835.4949035437 2126726.6177247195)
3845,"-97.124318,32.806357",36.0,32.806357,-97.124318,POINT (728823.0873980704 2127223.497330361)
3846,"-97.124382,32.810838",26.080724000000004,32.810838,-97.124382,POINT (728810.5883050758 2127720.265033609)
3847,"-97.124445,32.815319",36.0,32.815319,-97.124445,POINT (728798.1834431258 2128217.034168255)
3848,"-97.124509,32.8198",36.0,32.8198,-97.124509,POINT (728785.6855509282 2128713.8022851795)
3849,"-97.124572,32.824281",36.0,32.824281,-97.124572,POINT (728773.2818802402 2129210.571839346)
3850,"-97.124636,32.828762",36.0,32.828762,-97.124636,POINT (728760.7851886842 2129707.3403821113)
3851,"-97.1247,32.833243",36.0,32.833243,-97.1247,POINT (728748.2890997524 2130204.1091424185)
3852,"-97.124763,32.837725",36.0,32.837725,-97.124763,POINT (728735.8857664536 2130700.9902274557)
3853,"-97.124827,32.842206",36.0,32.842206,-97.124827,POINT (728723.3908779949 2131197.7594319056)
3854,"-97.12489,32.846686",36.0,32.846686,-97.12489,POINT (728710.9916386395 2131694.4192094)
3855,"-97.124954,32.851167",36.0,32.851167,-97.124954,POINT (728698.4979503585 2132191.188870063)
3856,"-97.125018,32.855648",36.0,32.855648,-97.125018,POINT (728686.0048645058 2132687.9587634793)
3857,"-97.125081,32.860129",36.0,32.860129,-97.125081,POINT (728673.6059620163 2133184.730117522)
3858,"-97.125145,32.86461",36.0,32.86461,-97.125145,POINT (728661.1140761719 2133681.5004854565)
3859,"-97.125208,32.869091",36.0,32.869091,-97.125208,POINT (728648.7163641554 2134178.27231987)
3860,"-97.125272,32.873572",36.0,32.873572,-97.125272,POINT (728636.225678164 2134675.043174489)
3861,"-97.125336,32.878052",36.0,32.878052,-97.125336,POINT (728623.7370453757 2135171.703397904)
3862,"-97.125399,32.882533",36.0,32.882533,-97.125399,POINT (728611.3411210721 2135668.475975691)
3863,"-97.125463,32.887014",36.0,32.887014,-97.125463,POINT (728598.8522368604 2136165.2475831755)
3864,"-97.125527,32.891494",36.0,32.891494,-97.125527,POINT (728586.3654055343 2136661.9085684167)
3865,"-97.12559,32.895975",36.0,32.895975,-97.12559,POINT (728573.971268589 2137158.681916969)
3866,"-97.125654,32.900456",36.0,32.900456,-97.125654,POINT (728561.4841858028 2137655.454304705)
3867,"-97.125718,32.904936",36.0,32.904936,-97.125718,POINT (728548.9991555858 2138152.116079153)
3868,"-97.125781,32.909417",36.0,32.909417,-97.125781,POINT (728536.6068056433 2138648.890225865)
3869,"-97.125845,32.913897",36.0,32.913897,-97.125845,POINT (728524.1229743712 2139145.552541611)
3870,"-97.125909,32.918378",36.0,32.918378,-97.125909,POINT (728511.6382944662 2139642.3260122943)
3871,"-97.125973,32.922858",36.0,32.922858,-97.125973,POINT (728499.1556667058 2140138.9888816294)
3872,"-97.126036,32.927339",36.0,32.927339,-97.126036,POINT (728486.7657004182 2140635.7641351665)
3873,"-97.1261,32.931819",36.0,32.931819,-97.1261,POINT (728474.2842712882 2141132.4275701456)
3874,"-97.126164,32.936299",36.0,32.936299,-97.126164,POINT (728461.8034437442 2141629.0912925415)
3875,"-97.126228,32.94078",36.0,32.94078,-97.126228,POINT (728449.3217677046 2142125.866185399)
3876,"-97.128031,32.689781",36.0,32.689781,-97.128031,POINT (728644.225630669 2114293.240413537)
3877,"-97.128095,32.694263",36.0,32.694263,-97.128095,POINT (728631.7348246905 2114790.115359676)
3878,"-97.128158,32.698745",36.0,32.698745,-97.128158,POINT (728619.3383740074 2115286.991656464)
3879,"-97.128222,32.703227",36.0,32.703227,-97.128222,POINT (728606.8487711662 2115783.866858185)
3880,"-97.128286,32.707709",36.0,32.707709,-97.128286,POINT (728594.3597721977 2116280.7421923135)
3881,"-97.128349,32.712191",36.0,32.712191,-97.128349,POINT (728581.9651142171 2116777.6188858515)
3882,"-97.128413,32.716673",36.0,32.716673,-97.128413,POINT (728569.4773181494 2117274.494493797)
3883,"-97.128477,32.721154",36.0,32.721154,-97.128477,POINT (728556.9915734748 2117771.259365506)
3884,"-97.128541,32.725636",36.0,32.725636,-97.128541,POINT (728544.5049848123 2118268.1352595193)
3885,"-97.128604,32.730118",36.0,32.730118,-97.128604,POINT (728532.1127180588 2118765.012524626)
3886,"-97.128668,32.7346",36.0,32.7346,-97.128668,POINT (728519.627331979 2119261.8887167755)
3887,"-97.128732,32.739081",36.0,32.739081,-97.128732,POINT (728507.1439968685 2119758.6541847223)
3888,"-97.128795,32.743563",36.0,32.743563,-97.128795,POINT (728494.7535219239 2120255.531910392)
3889,"-97.128859,32.748045",36.0,32.748045,-97.128859,POINT (728482.2699417209 2120752.408572579)
3890,"-97.128923,32.752526",36.0,32.752526,-97.128923,POINT (728469.7884121696 2121249.174519587)
3891,"-97.128987,32.757008",36.0,32.757008,-97.128987,POINT (728457.3060388211 2121746.0515104025)
3892,"-97.129051,32.76149",36.0,32.76149,-97.129051,POINT (728444.8242688709 2122242.928670114)
3893,"-97.129114,32.765971",36.0,32.765971,-97.129114,POINT (728432.4382296528 2122739.696346197)
3894,"-97.129178,32.770453",36.0,32.770453,-97.129178,POINT (728419.9576615898 2123236.573852662)
3895,"-97.129242,32.774934",36.0,32.774934,-97.129242,POINT (728407.479143645 2123733.3406589697)
3896,"-97.129306,32.779416",36.0,32.779416,-97.129306,POINT (728394.9997820404 2124230.2185244756)
3897,"-97.129369,32.783897",25.6081225,32.783897,-97.129369,POINT (728382.6161318251 2124726.9869178906)
3898,"-97.129433,32.788378",34.17802625,32.788378,-97.129433,POINT (728370.1394184273 2125223.7542761858)
3899,"-97.129497,32.79286",36.0,32.79286,-97.129497,POINT (728357.6618614527 2125720.632702925)
3900,"-97.129561,32.797341",36.0,32.797341,-97.129561,POINT (728345.1863540654 2126217.4004445113)
3901,"-97.129625,32.801822",36.0,32.801822,-97.129625,POINT (728332.711449589 2126714.1683822814)
3902,"-97.129689,32.806304",36.0,32.806304,-97.129689,POINT (728320.2357016179 2127211.0473977467)
3903,"-97.129752,32.810785",30.76388525,32.810785,-97.129752,POINT (728307.8556360246 2127707.8169584093)
3904,"-97.129816,32.815266",36.0,32.815266,-97.129816,POINT (728295.3825353871 2128204.585502911)
3905,"-97.12988,32.819747",36.0,32.819747,-97.12988,POINT (728282.9100375066 2128701.3542557657)
3906,"-97.129944,32.824228",36.0,32.824228,-97.129944,POINT (728270.4381423407 2129198.123220007)
3907,"-97.130008,32.828709",36.0,32.828709,-97.130008,POINT (728257.9668498498 2129694.8923986885)
3908,"-97.130072,32.83319",36.0,32.83319,-97.130072,POINT (728245.4961599971 2130191.6617948418)
3909,"-97.130136,32.837671",36.0,32.837671,-97.130136,POINT (728233.0260727431 2130688.431411515)
3910,"-97.1302,32.842152",36.0,32.842152,-97.1302,POINT (728220.5565880453 2131185.2012517448)
3911,"-97.130263,32.846633",36.0,32.846633,-97.130263,POINT (728208.1813011467 2131681.972538983)
3912,"-97.130327,32.851114",36.0,32.851114,-97.130327,POINT (728195.7130167203 2132178.7428353424)
3913,"-97.130391,32.855595",36.0,32.855595,-97.130391,POINT (728183.2453347332 2132675.51336439)
3914,"-97.130455,32.860076",36.0,32.860076,-97.130455,POINT (728170.7782551498 2133172.284129165)
3915,"-97.130519,32.864557",36.0,32.864557,-97.130519,POINT (728158.3117779262 2133669.0551327136)
3916,"-97.130583,32.869038",36.0,32.869038,-97.130583,POINT (728145.8459030265 2134165.826378078)
3917,"-97.130647,32.873518",36.0,32.873518,-97.130647,POINT (728133.3820757774 2134662.486989104)
3918,"-97.130711,32.877999",36.0,32.877999,-97.130711,POINT (728120.9174053387 2135159.258727178)
3919,"-97.130775,32.88248",36.0,32.88248,-97.130775,POINT (728108.4533371051 2135656.0307161896)
3920,"-97.130839,32.886961",36.0,32.886961,-97.130839,POINT (728095.9898710374 2136152.802959194)
3921,"-97.130903,32.891441",36.0,32.891441,-97.130903,POINT (728083.5284521948 2136649.464579817)
3922,"-97.130967,32.895922",36.0,32.895922,-97.130967,POINT (728071.0661902755 2137146.2373398673)
3923,"-97.131031,32.900402",36.0,32.900402,-97.131031,POINT (728058.6059753692 2137642.899483514)
3924,"-97.131095,32.904883",36.0,32.904883,-97.131095,POINT (728046.1449174379 2138139.6727727926)
3925,"-97.131159,32.909364",36.0,32.909364,-97.131159,POINT (728033.6844614777 2138636.4463312775)
3926,"-97.131223,32.913844",36.0,32.913844,-97.131223,POINT (728021.2260522137 2139133.1092823073)
3927,"-97.131287,32.918324",36.0,32.918324,-97.131287,POINT (728008.7682447076 2139629.7725085127)
3928,"-97.131351,32.922805",36.0,32.922805,-97.131351,POINT (727996.3095942881 2140126.546892763)
3929,"-97.131415,32.927285",36.0,32.927285,-97.131415,POINT (727983.8529902459 2140623.2106785127)
3930,"-97.131479,32.931766",36.0,32.931766,-97.131479,POINT (727971.3955433478 2141119.985628515)
3931,"-97.131543,32.936246",36.0,32.936246,-97.131543,POINT (727958.9401426152 2141616.6499859802)
3932,"-97.131607,32.940726",36.0,32.940726,-97.131607,POINT (727946.4853434435 2142113.314633836)
3933,"-97.133394,32.689727",36.0,32.689727,-97.133394,POINT (728141.4641815147 2114280.698566641)
3934,"-97.133458,32.694209",36.0,32.694209,-97.133458,POINT (728128.9987373945 2114777.5741483783)
3935,"-97.133522,32.698691",36.0,32.698691,-97.133522,POINT (728116.5338972363 2115274.4498563777)
3936,"-97.133586,32.703173",36.0,32.703173,-97.133586,POINT (728104.0696609974 2115771.3256936776)
3937,"-97.13365,32.707655",36.0,32.707655,-97.13365,POINT (728091.6060286383 2116268.2016633204)
3938,"-97.133714,32.712137",36.0,32.712137,-97.133714,POINT (728079.1430001222 2116765.0777683416)
3939,"-97.133778,32.716619",36.0,32.716619,-97.133778,POINT (728066.6805754083 2117261.9540117867)
3940,"-97.133842,32.721101",36.0,32.721101,-97.133842,POINT (728054.2187544577 2117758.830396688)
3941,"-97.133906,32.725583",36.0,32.725583,-97.133906,POINT (728041.7575372308 2118255.7069260958)
3942,"-97.13397,32.730065",36.0,32.730065,-97.13397,POINT (728029.2969236873 2118752.583603041)
3943,"-97.134034,32.734546",36.0,32.734546,-97.134034,POINT (728016.8383555667 2119249.3495526365)
3944,"-97.134098,32.739028",36.0,32.739028,-97.134098,POINT (728004.3789492084 2119746.226533754)
3945,"-97.134162,32.74351",36.0,32.74351,-97.134162,POINT (727991.9201464157 2120243.1036715363)
3946,"-97.134226,32.747991",36.0,32.747991,-97.134226,POINT (727979.4633887266 2120739.870090986)
3947,"-97.13429,32.752473",36.0,32.752473,-97.13429,POINT (727967.0057928836 2121236.7475511837)
3948,"-97.134354,32.756955",36.0,32.756955,-97.134354,POINT (727954.5488004882 2121733.625177163)
3949,"-97.134418,32.761436",36.0,32.761436,-97.134418,POINT (727942.0938528763 2122230.3920938293)
3950,"-97.134482,32.765918",36.0,32.765918,-97.134482,POINT (727929.6380671952 2122727.270060468)
3951,"-97.134546,32.770399",36.0,32.770399,-97.134546,POINT (727917.1843260836 2123224.0373238004)
3952,"-97.13461,32.774881",36.0,32.774881,-97.13461,POINT (727904.7297469585 2123720.915643266)
3953,"-97.134674,32.779362",23.97621225,32.779362,-97.134674,POINT (727892.2772121892 2124217.68326543)
3954,"-97.134738,32.783844",36.0,32.783844,-97.134738,POINT (727879.8238394645 2124714.561949881)
3955,"-97.134802,32.788325",36.0,32.788325,-97.134802,POINT (727867.372510883 2125211.3299430367)
3956,"-97.134867,32.792806",36.0,32.792806,-97.134867,POINT (727854.8281331587 2125708.0969091873)
3957,"-97.134931,32.797288",35.730852,32.797288,-97.134931,POINT (727842.3765744338 2126204.976164031)
3958,"-97.134995,32.801769",36.0,32.801769,-97.134995,POINT (727829.9270595324 2126701.7447365797)
3959,"-97.135059,32.80625",36.0,32.80625,-97.135059,POINT (727817.4781475156 2127198.5135082914)
3960,"-97.135123,32.810731",36.0,32.810731,-97.135123,POINT (727805.0298383443 2127695.2824822)
3961,"-97.135187,32.815212",36.0,32.815212,-97.135187,POINT (727792.5821319758 2128192.0516613526)
3962,"-97.135251,32.819694",36.0,32.819694,-97.135251,POINT (727780.1335878744 2128688.931927463)
3963,"-97.135316,32.824175",36.0,32.824175,-97.135316,POINT (727767.593468026 2129185.70031006)
3964,"-97.13538,32.828656",36.0,32.828656,-97.13538,POINT (727755.147574635 2129682.4701233543)
3965,"-97.135444,32.833137",36.0,32.833137,-97.135444,POINT (727742.7022838912 2130179.2401540545)
3966,"-97.135508,32.837618",36.0,32.837618,-97.135508,POINT (727730.2575957592 2130676.010405209)
3967,"-97.135572,32.842099",36.0,32.842099,-97.135572,POINT (727717.8135101964 2131172.780879855)
3968,"-97.135637,32.84658",36.0,32.84658,-97.135637,POINT (727705.2764317675 2131669.5503654177)
3969,"-97.135701,32.851061",36.0,32.851061,-97.135701,POINT (727692.8335559566 2132166.3212962956)
3970,"-97.135765,32.855542",36.0,32.855542,-97.135765,POINT (727680.3912825974 2132663.092459792)
3971,"-97.135829,32.860023",36.0,32.860023,-97.135829,POINT (727667.9496116545 2133159.863858953)
3972,"-97.135893,32.864503",36.0,32.864503,-97.135893,POINT (727655.5099829137 2133656.5246176566)
3973,"-97.135958,32.868984",36.0,32.868984,-97.135958,POINT (727642.9759448585 2134153.2952821935)
3974,"-97.136022,32.873465",36.0,32.873465,-97.136022,POINT (727630.5360855833 2134650.067406665)
3975,"-97.136086,32.877946",36.0,32.877946,-97.136086,POINT (727618.0968285642 2135146.839778973)
3976,"-97.136151,32.882426",36.0,32.882426,-97.136151,POINT (727605.5660557566 2135643.500308109)
3977,"-97.136215,32.886907",36.0,32.886907,-97.136215,POINT (727593.1280077973 2136140.2731852746)
3978,"-97.136279,32.891388",36.0,32.891388,-97.136279,POINT (727580.6905619792 2136637.0463194083)
3979,"-97.136343,32.895868",36.0,32.895868,-97.136343,POINT (727568.2551576223 2137133.7088340055)
3980,"-97.136408,32.900349",36.0,32.900349,-97.136408,POINT (727555.7253772442 2137630.481276946)
3981,"-97.136472,32.90483",36.0,32.90483,-97.136472,POINT (727543.2897422757 2138127.2552002957)
3982,"-97.136536,32.90931",36.0,32.90931,-97.136536,POINT (727530.8561484462 2138623.918513064)
3983,"-97.136601,32.913791",36.0,32.913791,-97.136601,POINT (727518.3281928698 2139120.691763841)
3984,"-97.136665,32.918271",36.0,32.918271,-97.136665,POINT (727505.8958074198 2139617.3556239624)
3985,"-97.136729,32.922751",36.0,32.922751,-97.136729,POINT (727493.4640237021 2140114.0197622404)
3986,"-97.136794,32.927232",36.0,32.927232,-97.136794,POINT (727480.9378925059 2140610.793848186)
3987,"-97.136858,32.931712",36.0,32.931712,-97.136858,POINT (727468.5073169325 2141107.4585520737)
3988,"-97.136922,32.936193",36.0,32.936193,-97.136922,POINT (727456.0759042222 2141604.2344233273)
3989,"-97.136987,32.940673",36.0,32.940673,-97.136987,POINT (727443.5530358087 2142100.8984917593)
3990,"-97.138756,32.689674",36.0,32.689674,-97.138756,POINT (727638.794111349 2114268.2944744844)
3991,"-97.13882,32.694156",36.0,32.694156,-97.13882,POINT (727626.3540244595 2114765.1706904336)
3992,"-97.138885,32.698638",36.0,32.698638,-97.138885,POINT (727613.8207899551 2115262.045817828)
3993,"-97.138949,32.70312",36.0,32.70312,-97.138949,POINT (727601.3819156893 2115758.922289326)
3994,"-97.139013,32.707602",36.0,32.707602,-97.139013,POINT (727588.9436453093 2116255.798893096)
3995,"-97.139078,32.712084",36.0,32.712084,-97.139078,POINT (727576.4122413911 2116752.6744177868)
3996,"-97.139142,32.716566",36.0,32.716566,-97.139142,POINT (727563.9751834 2117249.551295345)
3997,"-97.139206,32.721047",36.0,32.721047,-97.139206,POINT (727551.5401654961 2117746.317436384)
3998,"-97.13927,32.725529",36.0,32.725529,-97.13927,POINT (727539.1043149414 2118243.194599738)
3999,"-97.139335,32.730011",36.0,32.730011,-97.139335,POINT (727526.5753496074 2118740.0706966487)
4000,"-97.139399,32.734493",36.0,32.734493,-97.139399,POINT (727514.1407111284 2119236.948158109)
4001,"-97.139463,32.738974",36.0,32.738974,-97.139463,POINT (727501.7081123093 2119733.7148950836)
4002,"-97.139528,32.743456",36.0,32.743456,-97.139528,POINT (727489.1809766688 2120230.5914531033)
4003,"-97.139592,32.747938",36.0,32.747938,-97.139592,POINT (727476.7481535792 2120727.469384437)
4004,"-97.139656,32.752419",36.0,32.752419,-97.139656,POINT (727464.3173698273 2121224.236600306)
4005,"-97.139721,32.756901",36.0,32.756901,-97.139721,POINT (727451.7920635297 2121721.113646795)
4006,"-97.139785,32.761383",36.0,32.761383,-97.139785,POINT (727439.3610554739 2122217.9920753655)
4007,"-97.13985,32.765864",36.0,32.765864,-97.13985,POINT (727426.8384058038 2122714.758584524)
