Lat, Long, OperatingClass, ChannelIndex, MaxEirp
32.754872,-96.860577,131,153,36
32.754872,-96.860577,131,157,36
32.754872,-96.860577,131,161,36
32.754872,-96.860577,131,165,36
32.754872,-96.860577,131,169,36
32.754872,-96.860577,131,173,36
32.754872,-96.860577,131,177,36
32.754872,-96.860577,131,181,36
32.754872,-96.860577,132,3,36
32.754872,-96.860577,132,11,36
32.754872,-96.860577,132,19,36
32.754872,-96.860577,132,27,36
32.754872,-96.860577,132,35,36
32.754872,-96.860577,132,43,36
32.754872,-96.860577,132,51,36
32.754872,-96.860577,132,59,36
32.754872,-96.860577,132,67,36
32.754872,-96.860577,132,75,36
32.754872,-96.860577,132,83,36
32.754872,-96.860577,132,91,36
32.754872,-96.860577,132,123,36
32.754872,-96.860577,132,131,36
32.754872,-96.860577,132,139,36
32.754872,-96.860577,132,147,36
32.754872,-96.860577,132,155,36
32.754872,-96.860577,132,163,36
32.754872,-96.860577,132,171,36
32.754872,-96.860577,132,179,36
32.754872,-96.860577,133,7,36
32.754872,-96.860577,133,23,36
32.754872,-96.860577,133,39,36
32.754872,-96.860577,133,55,36
32.754872,-96.860577,133,71,36
32.754872,-96.860577,133,87,36
32.754872,-96.860577,133,135,36
32.754872,-96.860577,133,151,36
32.754872,-96.860577,133,167,36
32.754872,-96.860577,134,15,36
32.754872,-96.860577,134,47,36
32.754872,-96.860577,134,79,36
32.754872,-96.860577,134,143,36
32.754872,-96.860577,136,2,36
32.763835,-96.860674,131,1,36
32.763835,-96.860674,131,5,36
32.763835,-96.860674,131,9,36
32.763835,-96.860674,131,13,36
32.763835,-96.860674,131,17,36
32.763835,-96.860674,131,21,36
32.763835,-96.860674,131,25,36
32.763835,-96.860674,131,29,36
32.763835,-96.860674,131,33,36
32.763835,-96.860674,131,37,36
32.763835,-96.860674,131,41,36
32.763835,-96.860674,131,45,36
32.763835,-96.860674,131,49,36
32.763835,-96.860674,131,53,36
32.763835,-96.860674,131,57,36
32.763835,-96.860674,131,61,36
32.763835,-96.860674,131,65,36
32.763835,-96.860674,131,69,36
32.763835,-96.860674,131,73,36
32.763835,-96.860674,131,77,36
32.763835,-96.860674,131,81,36
32.763835,-96.860674,131,85,36
32.763835,-96.860674,131,89,36
32.763835,-96.860674,131,93,36
32.763835,-96.860674,131,117,36
32.763835,-96.860674,131,121,36
32.763835,-96.860674,131,125,36
32.763835,-96.860674,131,129,36
32.763835,-96.860674,131,133,36
32.763835,-96.860674,131,137,36
32.763835,-96.860674,131,141,36
32.763835,-96.860674,131,145,36
32.763835,-96.860674,131,149,36
32.763835,-96.860674,131,153,36
32.763835,-96.860674,131,157,36
32.763835,-96.860674,131,161,36
32.763835,-96.860674,131,165,36
32.763835,-96.860674,131,169,36
32.763835,-96.860674,131,173,36
32.763835,-96.860674,131,177,36
32.763835,-96.860674,131,181,36
32.763835,-96.860674,132,3,36
32.763835,-96.860674,132,11,36
32.763835,-96.860674,132,19,36
32.763835,-96.860674,132,27,36
32.763835,-96.860674,132,35,36
32.763835,-96.860674,132,43,36
32.763835,-96.860674,132,51,36
32.763835,-96.860674,132,59,36
32.763835,-96.860674,132,67,36
32.763835,-96.860674,132,75,36
32.763835,-96.860674,132,83,36
32.763835,-96.860674,132,91,36
32.763835,-96.860674,132,123,36
32.763835,-96.860674,132,131,36
32.763835,-96.860674,132,139,36
32.763835,-96.860674,132,147,36
32.763835,-96.860674,132,155,36
32.763835,-96.860674,132,163,36
32.763835,-96.860674,132,171,36
32.763835,-96.860674,132,179,36
32.763835,-96.860674,133,7,36
32.763835,-96.860674,133,23,36
32.763835,-96.860674,133,39,36
32.763835,-96.860674,133,55,36
32.763835,-96.860674,133,71,36
32.763835,-96.860674,133,87,36
32.763835,-96.860674,133,135,36
32.763835,-96.860674,133,151,36
32.763835,-96.860674,133,167,36
32.763835,-96.860674,134,15,36
32.763835,-96.860674,134,47,36
32.763835,-96.860674,134,79,36
32.763835,-96.860674,134,143,36
32.763835,-96.860674,136,2,36
32.772799,-96.860771,131,1,36
32.772799,-96.860771,131,5,36
32.772799,-96.860771,131,9,36
32.772799,-96.860771,131,13,36
32.772799,-96.860771,131,17,36
32.772799,-96.860771,131,21,36
32.772799,-96.860771,131,25,36
32.772799,-96.860771,131,29,36
32.772799,-96.860771,131,33,36
32.772799,-96.860771,131,37,36
32.772799,-96.860771,131,41,36
32.772799,-96.860771,131,45,36
32.772799,-96.860771,131,49,36
32.772799,-96.860771,131,53,36
32.772799,-96.860771,131,57,36
32.772799,-96.860771,131,61,36
32.772799,-96.860771,131,65,36
32.772799,-96.860771,131,69,36
32.772799,-96.860771,131,73,36
32.772799,-96.860771,131,77,36
32.772799,-96.860771,131,81,36
32.772799,-96.860771,131,85,36
32.772799,-96.860771,131,89,36
32.772799,-96.860771,131,93,36
32.772799,-96.860771,131,117,36
32.772799,-96.860771,131,121,36
32.772799,-96.860771,131,125,36
32.772799,-96.860771,131,129,36
32.772799,-96.860771,131,133,36
32.772799,-96.860771,131,137,36
32.772799,-96.860771,131,141,36
32.772799,-96.860771,131,145,36
32.772799,-96.860771,131,149,36
32.772799,-96.860771,131,153,36
32.772799,-96.860771,131,157,36
32.772799,-96.860771,131,161,36
32.772799,-96.860771,131,165,36
32.772799,-96.860771,131,169,36
32.772799,-96.860771,131,173,36
32.772799,-96.860771,131,177,36
32.772799,-96.860771,131,181,36
32.772799,-96.860771,132,3,36
32.772799,-96.860771,132,11,36
32.772799,-96.860771,132,19,36
32.772799,-96.860771,132,27,36
32.772799,-96.860771,132,35,36
32.772799,-96.860771,132,43,36
32.772799,-96.860771,132,51,36
32.772799,-96.860771,132,59,36
32.772799,-96.860771,132,67,36
32.772799,-96.860771,132,75,36
32.772799,-96.860771,132,83,36
32.772799,-96.860771,132,91,36
32.772799,-96.860771,132,123,36
32.772799,-96.860771,132,131,36
32.772799,-96.860771,132,139,36
32.772799,-96.860771,132,147,36
32.772799,-96.860771,132,155,36
32.772799,-96.860771,132,163,36
32.772799,-96.860771,132,171,36
32.772799,-96.860771,132,179,36
32.772799,-96.860771,133,7,36
32.772799,-96.860771,133,23,36
32.772799,-96.860771,133,39,36
32.772799,-96.860771,133,55,36
32.772799,-96.860771,133,71,36
32.772799,-96.860771,133,87,36
32.772799,-96.860771,133,135,36
32.772799,-96.860771,133,151,36
32.772799,-96.860771,133,167,36
32.772799,-96.860771,134,15,36
32.772799,-96.860771,134,47,36
32.772799,-96.860771,134,79,36
32.772799,-96.860771,134,143,36
32.772799,-96.860771,136,2,36
32.781762,-96.860869,131,1,36
32.781762,-96.860869,131,5,15.895792
32.781762,-96.860869,131,9,36
32.781762,-96.860869,131,13,36
32.781762,-96.860869,131,17,36
32.781762,-96.860869,131,21,36
32.781762,-96.860869,131,25,36
32.781762,-96.860869,131,29,36
32.781762,-96.860869,131,33,36
32.781762,-96.860869,131,37,29.502099
32.781762,-96.860869,131,41,25.160272
32.781762,-96.860869,131,45,33.499925
32.781762,-96.860869,131,49,36
32.781762,-96.860869,131,53,18.708779
32.781762,-96.860869,131,57,16.766307
32.781762,-96.860869,131,61,36
32.781762,-96.860869,131,65,36
32.781762,-96.860869,131,69,36
32.781762,-96.860869,131,73,36
32.781762,-96.860869,131,77,36
32.781762,-96.860869,131,81,36
32.781762,-96.860869,131,85,36
32.781762,-96.860869,131,89,28.057264
32.781762,-96.860869,131,93,28.203813
32.781762,-96.860869,131,117,36
32.781762,-96.860869,131,121,36
32.781762,-96.860869,131,125,36
32.781762,-96.860869,131,129,36
32.781762,-96.860869,131,133,33.544842
32.781762,-96.860869,131,137,36
32.781762,-96.860869,131,141,36
32.781762,-96.860869,131,145,36
32.781762,-96.860869,131,149,36
32.781762,-96.860869,131,153,31.243057
32.781762,-96.860869,131,157,31.268734
32.781762,-96.860869,131,161,30.134317
32.781762,-96.860869,131,165,36
32.781762,-96.860869,131,169,36
32.781762,-96.860869,131,173,34.824589
32.781762,-96.860869,131,177,34.834729
32.781762,-96.860869,131,181,36
32.781762,-96.860869,132,3,18.891581
32.781762,-96.860869,132,11,36
32.781762,-96.860869,132,19,36
32.781762,-96.860869,132,27,36
32.781762,-96.860869,132,35,32.479943
32.781762,-96.860869,132,43,27.671421
32.781762,-96.860869,132,51,21.693774
32.781762,-96.860869,132,59,19.789275
32.781762,-96.860869,132,67,36
32.781762,-96.860869,132,75,36
32.781762,-96.860869,132,83,36
32.781762,-96.860869,132,91,28.20488
32.781762,-96.860869,132,123,36
32.781762,-96.860869,132,131,36
32.781762,-96.860869,132,139,36
32.781762,-96.860869,132,147,36
32.781762,-96.860869,132,155,31.330648
32.781762,-96.860869,132,163,32.241901
32.781762,-96.860869,132,171,36
32.781762,-96.860869,132,179,36
32.781762,-96.860869,133,7,21.930878
32.781762,-96.860869,133,23,36
32.781762,-96.860869,133,39,29.515845
32.781762,-96.860869,133,55,21.23371
32.781762,-96.860869,133,71,36
32.781762,-96.860869,133,87,31.188076
32.781762,-96.860869,133,135,36
32.781762,-96.860869,133,151,34.315232
32.781762,-96.860869,133,167,35.262216
32.781762,-96.860869,134,15,24.998882
32.781762,-96.860869,134,47,24.188222
32.781762,-96.860869,134,79,34.143913
32.781762,-96.860869,134,143,36
32.781762,-96.860869,136,2,36
32.790725,-96.860966,131,1,36
32.790725,-96.860966,131,5,36
32.790725,-96.860966,131,9,36
32.790725,-96.860966,131,13,36
32.790725,-96.860966,131,17,36
32.790725,-96.860966,131,21,36
32.790725,-96.860966,131,25,36
32.790725,-96.860966,131,29,36
32.790725,-96.860966,131,33,36
32.790725,-96.860966,131,37,36
32.790725,-96.860966,131,41,36
32.790725,-96.860966,131,45,36
32.790725,-96.860966,131,49,36
32.790725,-96.860966,131,53,36
32.790725,-96.860966,131,57,36
32.790725,-96.860966,131,61,36
32.790725,-96.860966,131,65,36
32.790725,-96.860966,131,69,36
32.790725,-96.860966,131,73,36
32.790725,-96.860966,131,77,36
32.790725,-96.860966,131,81,36
32.790725,-96.860966,131,85,36
32.790725,-96.860966,131,89,36
32.790725,-96.860966,131,93,36
32.790725,-96.860966,131,117,36
32.790725,-96.860966,131,121,36
32.790725,-96.860966,131,125,36
32.790725,-96.860966,131,129,36
32.790725,-96.860966,131,133,36
32.790725,-96.860966,131,137,36
32.790725,-96.860966,131,141,36
32.790725,-96.860966,131,145,36
32.790725,-96.860966,131,149,36
32.790725,-96.860966,131,153,36
32.790725,-96.860966,131,157,36
32.790725,-96.860966,131,161,36
32.790725,-96.860966,131,165,36
32.790725,-96.860966,131,169,36
32.790725,-96.860966,131,173,36
32.790725,-96.860966,131,177,36
32.790725,-96.860966,131,181,36
32.790725,-96.860966,132,3,36
32.790725,-96.860966,132,11,36
32.790725,-96.860966,132,19,36
32.790725,-96.860966,132,27,36
32.790725,-96.860966,132,35,36
32.790725,-96.860966,132,43,36
32.790725,-96.860966,132,51,36
32.790725,-96.860966,132,59,36
32.790725,-96.860966,132,67,36
32.790725,-96.860966,132,75,36
32.790725,-96.860966,132,83,36
32.790725,-96.860966,132,91,36
32.790725,-96.860966,132,123,36
32.790725,-96.860966,132,131,36
32.790725,-96.860966,132,139,36
32.790725,-96.860966,132,147,36
32.790725,-96.860966,132,155,36
32.790725,-96.860966,132,163,36
32.790725,-96.860966,132,171,36
32.790725,-96.860966,132,179,36
32.790725,-96.860966,133,7,36
32.790725,-96.860966,133,23,36
32.790725,-96.860966,133,39,36
32.790725,-96.860966,133,55,36
32.790725,-96.860966,133,71,36
32.790725,-96.860966,133,87,36
32.790725,-96.860966,133,135,36
32.790725,-96.860966,133,151,36
32.790725,-96.860966,133,167,36
32.790725,-96.860966,134,15,36
32.790725,-96.860966,134,47,36
32.790725,-96.860966,134,79,36
32.790725,-96.860966,134,143,36
32.790725,-96.860966,136,2,36
32.799688,-96.861063,131,1,36
32.799688,-96.861063,131,5,33.199382
32.799688,-96.861063,131,9,36
32.799688,-96.861063,131,13,36
32.799688,-96.861063,131,17,36
32.799688,-96.861063,131,21,36
32.799688,-96.861063,131,25,36
32.799688,-96.861063,131,29,36
32.799688,-96.861063,131,33,36
32.799688,-96.861063,131,37,25.913368
32.799688,-96.861063,131,41,21.569857
32.799688,-96.861063,131,45,29.907834
32.799688,-96.861063,131,49,36
32.799688,-96.861063,131,53,28.854673
32.799688,-96.861063,131,57,27.801651
32.799688,-96.861063,131,61,36
32.799688,-96.861063,131,65,36
32.799688,-96.861063,131,69,36
32.799688,-96.861063,131,73,36
32.799688,-96.861063,131,77,36
32.799688,-96.861063,131,81,36
32.799688,-96.861063,131,85,35.618425
32.799688,-96.861063,131,89,36
32.799688,-96.861063,131,93,36
32.799688,-96.861063,131,117,36
32.799688,-96.861063,131,121,34.324954
32.799688,-96.861063,131,125,36
32.799688,-96.861063,131,129,36
32.799688,-96.861063,131,133,25.692127
32.799688,-96.861063,131,137,36
32.799688,-96.861063,131,141,36
32.799688,-96.861063,131,145,36
32.799688,-96.861063,131,149,36
32.799688,-96.861063,131,153,30.275117
32.799688,-96.861063,131,157,30.30078
32.799688,-96.861063,131,161,29.542899
32.799688,-96.861063,131,165,35.457076
32.799688,-96.861063,131,169,36
32.799688,-96.861063,131,173,33.485939
32.799688,-96.861063,131,177,33.511202
32.799688,-96.861063,131,181,36
32.799688,-96.861063,132,3,36
32.799688,-96.861063,132,11,36
32.799688,-96.861063,132,19,36
32.799688,-96.861063,132,27,36
32.799688,-96.861063,132,35,28.892057
32.799688,-96.861063,132,43,24.080167
32.799688,-96.861063,132,51,31.839651
32.799688,-96.861063,132,59,30.819044
32.799688,-96.861063,132,67,36
32.799688,-96.861063,132,75,36
32.799688,-96.861063,132,83,36
32.799688,-96.861063,132,91,36
32.799688,-96.861063,132,123,36
32.799688,-96.861063,132,131,28.689318
32.799688,-96.861063,132,139,36
32.799688,-96.861063,132,147,36
32.799688,-96.861063,132,155,30.3627
32.799688,-96.861063,132,163,31.650668
32.799688,-96.861063,132,171,36
32.799688,-96.861063,132,179,36
32.799688,-96.861063,133,7,36
32.799688,-96.861063,133,23,36
32.799688,-96.861063,133,39,25.926272
32.799688,-96.861063,133,55,31.37962
32.799688,-96.861063,133,71,36
32.799688,-96.861063,133,87,36
32.799688,-96.861063,133,135,31.725815
32.799688,-96.861063,133,151,33.347299
32.799688,-96.861063,133,167,34.671353
32.799688,-96.861063,134,15,36
32.799688,-96.861063,134,47,28.961513
32.799688,-96.861063,134,79,36
32.799688,-96.861063,134,143,34.788272
32.799688,-96.861063,136,2,36
32.808651,-96.861161,131,1,36
32.808651,-96.861161,131,5,36
32.808651,-96.861161,131,9,36
32.808651,-96.861161,131,13,36
32.808651,-96.861161,131,17,36
32.808651,-96.861161,131,21,36
32.808651,-96.861161,131,25,36
32.808651,-96.861161,131,29,36
32.808651,-96.861161,131,33,36
32.808651,-96.861161,131,37,36
32.808651,-96.861161,131,41,36
32.808651,-96.861161,131,45,36
32.808651,-96.861161,131,49,36
32.808651,-96.861161,131,53,36
32.808651,-96.861161,131,57,36
32.808651,-96.861161,131,61,36
32.808651,-96.861161,131,65,36
32.808651,-96.861161,131,69,36
32.808651,-96.861161,131,73,36
32.808651,-96.861161,131,77,36
32.808651,-96.861161,131,81,36
32.808651,-96.861161,131,85,36
32.808651,-96.861161,131,89,36
32.808651,-96.861161,131,93,36
32.808651,-96.861161,131,117,36
32.808651,-96.861161,131,121,36
32.808651,-96.861161,131,125,36
32.808651,-96.861161,131,129,36
32.808651,-96.861161,131,133,36
32.808651,-96.861161,131,137,36
32.808651,-96.861161,131,141,36
32.808651,-96.861161,131,145,36
32.808651,-96.861161,131,149,36
32.808651,-96.861161,131,153,36
32.808651,-96.861161,131,157,36
32.808651,-96.861161,131,161,36
32.808651,-96.861161,131,165,36
32.808651,-96.861161,131,169,36
32.808651,-96.861161,131,173,36
32.808651,-96.861161,131,177,36
32.808651,-96.861161,131,181,36
32.808651,-96.861161,132,3,36
32.808651,-96.861161,132,11,36
32.808651,-96.861161,132,19,36
32.808651,-96.861161,132,27,36
32.808651,-96.861161,132,35,36
32.808651,-96.861161,132,43,36
32.808651,-96.861161,132,51,36
32.808651,-96.861161,132,59,36
32.808651,-96.861161,132,67,36
32.808651,-96.861161,132,75,36
32.808651,-96.861161,132,83,36
32.808651,-96.861161,132,91,36
32.808651,-96.861161,132,123,36
32.808651,-96.861161,132,131,36
32.808651,-96.861161,132,139,36
32.808651,-96.861161,132,147,36
32.808651,-96.861161,132,155,36
32.808651,-96.861161,132,163,36
32.808651,-96.861161,132,171,36
32.808651,-96.861161,132,179,36
32.808651,-96.861161,133,7,36
32.808651,-96.861161,133,23,36
32.808651,-96.861161,133,39,36
32.808651,-96.861161,133,55,36
32.808651,-96.861161,133,71,36
32.808651,-96.861161,133,87,36
32.808651,-96.861161,133,135,36
32.808651,-96.861161,133,151,36
32.808651,-96.861161,133,167,36
32.808651,-96.861161,134,15,36
32.808651,-96.861161,134,47,36
32.808651,-96.861161,134,79,36
32.808651,-96.861161,134,143,36
32.808651,-96.861161,136,2,36
32.817613,-96.861258,131,1,36
32.817613,-96.861258,131,5,36
32.817613,-96.861258,131,9,36
32.817613,-96.861258,131,13,36
32.817613,-96.861258,131,17,36
32.817613,-96.861258,131,21,36
32.817613,-96.861258,131,25,36
32.817613,-96.861258,131,29,36
32.817613,-96.861258,131,33,36
32.817613,-96.861258,131,37,36
32.817613,-96.861258,131,41,36
32.817613,-96.861258,131,45,36
32.817613,-96.861258,131,49,36
32.817613,-96.861258,131,53,36
32.817613,-96.861258,131,57,36
32.817613,-96.861258,131,61,36
32.817613,-96.861258,131,65,36
32.817613,-96.861258,131,69,36
32.817613,-96.861258,131,73,36
32.817613,-96.861258,131,77,36
32.817613,-96.861258,131,81,36
32.817613,-96.861258,131,85,36
32.817613,-96.861258,131,89,36
32.817613,-96.861258,131,93,36
32.817613,-96.861258,131,117,36
32.817613,-96.861258,131,121,36
32.817613,-96.861258,131,125,36
32.817613,-96.861258,131,129,36
32.817613,-96.861258,131,133,36
32.817613,-96.861258,131,137,36
32.817613,-96.861258,131,141,36
32.817613,-96.861258,131,145,36
32.817613,-96.861258,131,149,36
32.817613,-96.861258,131,153,36
32.817613,-96.861258,131,157,36
32.817613,-96.861258,131,161,36
32.817613,-96.861258,131,165,36
32.817613,-96.861258,131,169,36
32.817613,-96.861258,131,173,36
32.817613,-96.861258,131,177,36
32.817613,-96.861258,131,181,36
32.817613,-96.861258,132,3,36
32.817613,-96.861258,132,11,36
32.817613,-96.861258,132,19,36
32.817613,-96.861258,132,27,36
32.817613,-96.861258,132,35,36
32.817613,-96.861258,132,43,36
32.817613,-96.861258,132,51,36
32.817613,-96.861258,132,59,36
32.817613,-96.861258,132,67,36
32.817613,-96.861258,132,75,36
32.817613,-96.861258,132,83,36
32.817613,-96.861258,132,91,36
32.817613,-96.861258,132,123,36
32.817613,-96.861258,132,131,36
32.817613,-96.861258,132,139,36
32.817613,-96.861258,132,147,36
32.817613,-96.861258,132,155,36
32.817613,-96.861258,132,163,36
32.817613,-96.861258,132,171,36
32.817613,-96.861258,132,179,36
32.817613,-96.861258,133,7,36
32.817613,-96.861258,133,23,36
32.817613,-96.861258,133,39,36
32.817613,-96.861258,133,55,36
32.817613,-96.861258,133,71,36
32.817613,-96.861258,133,87,36
32.817613,-96.861258,133,135,36
32.817613,-96.861258,133,151,36
32.817613,-96.861258,133,167,36
32.817613,-96.861258,134,15,36
32.817613,-96.861258,134,47,36
32.817613,-96.861258,134,79,36
32.817613,-96.861258,134,143,36
32.817613,-96.861258,136,2,36
32.826576,-96.861355,131,1,36
32.826576,-96.861355,131,5,36
32.826576,-96.861355,131,9,36
32.826576,-96.861355,131,13,36
32.826576,-96.861355,131,17,36
32.826576,-96.861355,131,21,36
32.826576,-96.861355,131,25,36
32.826576,-96.861355,131,29,36
32.826576,-96.861355,131,33,36
32.826576,-96.861355,131,37,36
32.826576,-96.861355,131,41,36
32.826576,-96.861355,131,45,36
32.826576,-96.861355,131,49,36
32.826576,-96.861355,131,53,36
32.826576,-96.861355,131,57,36
32.826576,-96.861355,131,61,36
32.826576,-96.861355,131,65,36
32.826576,-96.861355,131,69,36
32.826576,-96.861355,131,73,36
32.826576,-96.861355,131,77,36
32.826576,-96.861355,131,81,36
32.826576,-96.861355,131,85,36
32.826576,-96.861355,131,89,36
32.826576,-96.861355,131,93,36
32.826576,-96.861355,131,117,36
32.826576,-96.861355,131,121,36
32.826576,-96.861355,131,125,36
32.826576,-96.861355,131,129,36
32.826576,-96.861355,131,133,36
32.826576,-96.861355,131,137,36
32.826576,-96.861355,131,141,36
32.826576,-96.861355,131,145,36
32.826576,-96.861355,131,149,36
32.826576,-96.861355,131,153,36
32.826576,-96.861355,131,157,36
32.826576,-96.861355,131,161,36
32.826576,-96.861355,131,165,36
32.826576,-96.861355,131,169,36
32.826576,-96.861355,131,173,36
32.826576,-96.861355,131,177,36
32.826576,-96.861355,131,181,36
32.826576,-96.861355,132,3,36
32.826576,-96.861355,132,11,36
32.826576,-96.861355,132,19,36
32.826576,-96.861355,132,27,36
32.826576,-96.861355,132,35,36
32.826576,-96.861355,132,43,36
32.826576,-96.861355,132,51,36
32.826576,-96.861355,132,59,36
32.826576,-96.861355,132,67,36
32.826576,-96.861355,132,75,36
32.826576,-96.861355,132,83,36
32.826576,-96.861355,132,91,36
32.826576,-96.861355,132,123,36
32.826576,-96.861355,132,131,36
32.826576,-96.861355,132,139,36
32.826576,-96.861355,132,147,36
32.826576,-96.861355,132,155,36
32.826576,-96.861355,132,163,36
32.826576,-96.861355,132,171,36
32.826576,-96.861355,132,179,36
32.826576,-96.861355,133,7,36
32.826576,-96.861355,133,23,36
32.826576,-96.861355,133,39,36
32.826576,-96.861355,133,55,36
32.826576,-96.861355,133,71,36
32.826576,-96.861355,133,87,36
32.826576,-96.861355,133,135,36
32.826576,-96.861355,133,151,36
32.826576,-96.861355,133,167,36
32.826576,-96.861355,134,15,36
32.826576,-96.861355,134,47,36
32.826576,-96.861355,134,79,36
32.826576,-96.861355,134,143,36
32.826576,-96.861355,136,2,36
32.835538,-96.861453,131,1,36
32.835538,-96.861453,131,5,36
32.835538,-96.861453,131,9,36
32.835538,-96.861453,131,13,36
32.835538,-96.861453,131,17,36
32.835538,-96.861453,131,21,36
32.835538,-96.861453,131,25,36
32.835538,-96.861453,131,29,36
32.835538,-96.861453,131,33,36
32.835538,-96.861453,131,37,36
32.835538,-96.861453,131,41,36
32.835538,-96.861453,131,45,36
32.835538,-96.861453,131,49,36
32.835538,-96.861453,131,53,36
32.835538,-96.861453,131,57,36
32.835538,-96.861453,131,61,36
32.835538,-96.861453,131,65,36
32.835538,-96.861453,131,69,36
32.835538,-96.861453,131,73,36
32.835538,-96.861453,131,77,36
32.835538,-96.861453,131,81,36
32.835538,-96.861453,131,85,36
32.835538,-96.861453,131,89,36
32.835538,-96.861453,131,93,36
32.835538,-96.861453,131,117,36
32.835538,-96.861453,131,121,36
32.835538,-96.861453,131,125,36
32.835538,-96.861453,131,129,36
32.835538,-96.861453,131,133,36
32.835538,-96.861453,131,137,36
32.835538,-96.861453,131,141,36
32.835538,-96.861453,131,145,36
32.835538,-96.861453,131,149,36
32.835538,-96.861453,131,153,36
32.835538,-96.861453,131,157,36
32.835538,-96.861453,131,161,36
32.835538,-96.861453,131,165,36
32.835538,-96.861453,131,169,36
32.835538,-96.861453,131,173,36
32.835538,-96.861453,131,177,36
32.835538,-96.861453,131,181,36
32.835538,-96.861453,132,3,36
32.835538,-96.861453,132,11,36
32.835538,-96.861453,132,19,36
32.835538,-96.861453,132,27,36
32.835538,-96.861453,132,35,36
32.835538,-96.861453,132,43,36
32.835538,-96.861453,132,51,36
32.835538,-96.861453,132,59,36
32.835538,-96.861453,132,67,36
32.835538,-96.861453,132,75,36
32.835538,-96.861453,132,83,36
32.835538,-96.861453,132,91,36
32.835538,-96.861453,132,123,36
32.835538,-96.861453,132,131,36
32.835538,-96.861453,132,139,36
32.835538,-96.861453,132,147,36
32.835538,-96.861453,132,155,36
32.835538,-96.861453,132,163,36
32.835538,-96.861453,132,171,36
32.835538,-96.861453,132,179,36
32.835538,-96.861453,133,7,36
32.835538,-96.861453,133,23,36
32.835538,-96.861453,133,39,36
32.835538,-96.861453,133,55,36
32.835538,-96.861453,133,71,36
32.835538,-96.861453,133,87,36
32.835538,-96.861453,133,135,36
32.835538,-96.861453,133,151,36
32.835538,-96.861453,133,167,36
32.835538,-96.861453,134,15,36
32.835538,-96.861453,134,47,36
32.835538,-96.861453,134,79,36
32.835538,-96.861453,134,143,36
32.835538,-96.861453,136,2,36
32.8445,-96.86155,131,1,36
32.8445,-96.86155,131,5,36
32.8445,-96.86155,131,9,36
32.8445,-96.86155,131,13,36
32.8445,-96.86155,131,17,36
32.8445,-96.86155,131,21,36
32.8445,-96.86155,131,25,36
32.8445,-96.86155,131,29,36
32.8445,-96.86155,131,33,36
32.8445,-96.86155,131,37,36
32.8445,-96.86155,131,41,36
32.8445,-96.86155,131,45,36
32.8445,-96.86155,131,49,36
32.8445,-96.86155,131,53,36
32.8445,-96.86155,131,57,36
32.8445,-96.86155,131,61,36
32.8445,-96.86155,131,65,36
32.8445,-96.86155,131,69,36
32.8445,-96.86155,131,73,36
32.8445,-96.86155,131,77,36
32.8445,-96.86155,131,81,36
32.8445,-96.86155,131,85,36
32.8445,-96.86155,131,89,36
32.8445,-96.86155,131,93,36
32.8445,-96.86155,131,117,36
32.8445,-96.86155,131,121,36
32.8445,-96.86155,131,125,36
32.8445,-96.86155,131,129,36
32.8445,-96.86155,131,133,36
32.8445,-96.86155,131,137,36
32.8445,-96.86155,131,141,36
32.8445,-96.86155,131,145,36
32.8445,-96.86155,131,149,36
32.8445,-96.86155,131,153,36
32.8445,-96.86155,131,157,36
32.8445,-96.86155,131,161,36
32.8445,-96.86155,131,165,36
32.8445,-96.86155,131,169,36
32.8445,-96.86155,131,173,36
32.8445,-96.86155,131,177,36
32.8445,-96.86155,131,181,36
32.8445,-96.86155,132,3,36
32.8445,-96.86155,132,11,36
32.8445,-96.86155,132,19,36
32.8445,-96.86155,132,27,36
32.8445,-96.86155,132,35,36
32.8445,-96.86155,132,43,36
32.8445,-96.86155,132,51,36
32.8445,-96.86155,132,59,36
32.8445,-96.86155,132,67,36
32.8445,-96.86155,132,75,36
32.8445,-96.86155,132,83,36
32.8445,-96.86155,132,91,36
32.8445,-96.86155,132,123,36
32.8445,-96.86155,132,131,36
32.8445,-96.86155,132,139,36
32.8445,-96.86155,132,147,36
32.8445,-96.86155,132,155,36
32.8445,-96.86155,132,163,36
32.8445,-96.86155,132,171,36
32.8445,-96.86155,132,179,36
32.8445,-96.86155,133,7,36
32.8445,-96.86155,133,23,36
32.8445,-96.86155,133,39,36
32.8445,-96.86155,133,55,36
32.8445,-96.86155,133,71,36
32.8445,-96.86155,133,87,36
32.8445,-96.86155,133,135,36
32.8445,-96.86155,133,151,36
32.8445,-96.86155,133,167,36
32.8445,-96.86155,134,15,36
32.8445,-96.86155,134,47,36
32.8445,-96.86155,134,79,36
32.8445,-96.86155,134,143,36
32.8445,-96.86155,136,2,36
32.853462,-96.861648,131,1,36
32.853462,-96.861648,131,5,36
32.853462,-96.861648,131,9,36
32.853462,-96.861648,131,13,36
32.853462,-96.861648,131,17,36
32.853462,-96.861648,131,21,36
32.853462,-96.861648,131,25,36
32.853462,-96.861648,131,29,36
32.853462,-96.861648,131,33,36
32.853462,-96.861648,131,37,36
32.853462,-96.861648,131,41,36
32.853462,-96.861648,131,45,36
32.853462,-96.861648,131,49,36
32.853462,-96.861648,131,53,36
32.853462,-96.861648,131,57,36
32.853462,-96.861648,131,61,36
32.853462,-96.861648,131,65,36
32.853462,-96.861648,131,69,36
32.853462,-96.861648,131,73,36
